,y
10890,no
10891,no
10892,no
10893,no
10894,no
10895,no
10896,no
10897,no
10898,no
10899,no
10900,no
10901,no
10902,no
10903,no
10904,no
10905,no
10906,no
10907,no
10908,no
10909,no
10910,no
10911,no
10912,no
10913,no
10914,no
10915,no
10916,no
10917,no
10918,no
10919,no
10920,no
10921,no
10922,no
10923,no
10924,no
10925,no
10926,no
10927,no
10928,no
10929,no
10930,no
10931,no
10932,no
10933,no
10934,no
10935,no
10936,no
10937,no
10938,no
10939,no
10940,no
10941,no
10942,no
10943,no
10944,no
10945,no
10946,no
10947,yes
10948,yes
10949,no
10950,no
10951,no
10952,no
10953,no
10954,no
10955,no
10956,no
10957,no
10958,no
10959,yes
10960,no
10961,no
10962,no
10963,no
10964,no
10965,no
10966,no
10967,no
10968,no
10969,no
10970,yes
10971,no
10972,no
10973,no
10974,no
10975,no
10976,no
10977,no
10978,no
10979,no
10980,no
10981,no
10982,no
10983,no
10984,no
10985,no
10986,yes
10987,no
10988,no
10989,yes
10990,no
10991,no
10992,no
10993,no
10994,no
10995,no
10996,no
10997,no
10998,no
10999,no
11000,no
11001,no
11002,no
11003,no
11004,no
11005,no
11006,no
11007,no
11008,no
11009,no
11010,no
11011,no
11012,no
11013,no
11014,no
11015,no
11016,no
11017,no
11018,no
11019,no
11020,no
11021,no
11022,no
11023,no
11024,no
11025,no
11026,no
11027,no
11028,no
11029,no
11030,no
11031,no
11032,no
11033,no
11034,no
11035,no
11036,no
11037,no
11038,no
11039,no
11040,no
11041,no
11042,no
11043,no
11044,no
11045,no
11046,no
11047,no
11048,no
11049,no
11050,no
11051,no
11052,no
11053,no
11054,no
11055,no
11056,no
11057,no
11058,no
11059,no
11060,no
11061,no
11062,no
11063,no
11064,no
11065,no
11066,no
11067,no
11068,no
11069,no
11070,no
11071,no
11072,no
11073,no
11074,no
11075,no
11076,no
11077,no
11078,no
11079,no
11080,no
11081,no
11082,no
11083,no
11084,no
11085,no
11086,no
11087,no
11088,no
11089,no
11090,no
11091,no
11092,no
11093,no
11094,no
11095,no
11096,no
11097,no
11098,no
11099,no
11100,no
11101,no
11102,no
11103,no
11104,no
11105,no
11106,no
11107,no
11108,no
11109,no
11110,no
11111,no
11112,no
11113,no
11114,no
11115,yes
11116,no
11117,no
11118,no
11119,yes
11120,no
11121,no
11122,no
11123,no
11124,no
11125,no
11126,no
11127,yes
11128,no
11129,no
11130,no
11131,no
11132,no
11133,no
11134,no
11135,no
11136,no
11137,no
11138,no
11139,no
11140,no
11141,no
11142,no
11143,no
11144,no
11145,no
11146,yes
11147,no
11148,no
11149,no
11150,no
11151,no
11152,no
11153,no
11154,no
11155,no
11156,no
11157,no
11158,no
11159,no
11160,no
11161,no
11162,no
11163,no
11164,no
11165,no
11166,no
11167,no
11168,no
11169,no
11170,no
11171,no
11172,no
11173,no
11174,no
11175,no
11176,no
11177,no
11178,no
11179,no
11180,no
11181,no
11182,no
11183,no
11184,no
11185,no
11186,no
11187,yes
11188,no
11189,no
11190,no
11191,no
11192,yes
11193,no
11194,no
11195,no
11196,no
11197,no
11198,no
11199,no
11200,no
11201,no
11202,no
11203,no
11204,no
11205,no
11206,no
11207,no
11208,no
11209,no
11210,no
11211,no
11212,no
11213,yes
11214,no
11215,no
11216,no
11217,no
11218,no
11219,no
11220,no
11221,no
11222,no
11223,no
11224,no
11225,no
11226,no
11227,no
11228,no
11229,no
11230,no
11231,no
11232,no
11233,no
11234,no
11235,no
11236,no
11237,no
11238,no
11239,no
11240,no
11241,no
11242,no
11243,no
11244,no
11245,no
11246,no
11247,no
11248,no
11249,no
11250,no
11251,yes
11252,yes
11253,no
11254,yes
11255,no
11256,no
11257,no
11258,no
11259,no
11260,no
11261,no
11262,no
11263,no
11264,no
11265,no
11266,no
11267,no
11268,no
11269,no
11270,no
11271,no
11272,no
11273,no
11274,no
11275,no
11276,no
11277,no
11278,no
11279,no
11280,no
11281,no
11282,no
11283,no
11284,yes
11285,no
11286,no
11287,yes
11288,no
11289,no
11290,no
11291,no
11292,no
11293,no
11294,no
11295,no
11296,no
11297,no
11298,no
11299,no
11300,no
11301,no
11302,no
11303,no
11304,no
11305,no
11306,no
11307,no
11308,no
11309,no
11310,no
11311,no
11312,no
11313,no
11314,no
11315,no
11316,yes
11317,no
11318,no
11319,no
11320,no
11321,no
11322,no
11323,no
11324,no
11325,no
11326,no
11327,no
11328,no
11329,no
11330,no
11331,no
11332,no
11333,no
11334,no
11335,yes
11336,no
11337,no
11338,no
11339,no
11340,no
11341,no
11342,no
11343,no
11344,no
11345,no
11346,no
11347,no
11348,no
11349,no
11350,no
11351,yes
11352,no
11353,no
11354,no
11355,no
11356,no
11357,no
11358,no
11359,no
11360,no
11361,no
11362,no
11363,no
11364,no
11365,no
11366,no
11367,no
11368,no
11369,no
11370,no
11371,no
11372,no
11373,no
11374,no
11375,no
11376,no
11377,no
11378,no
11379,no
11380,no
11381,no
11382,no
11383,no
11384,no
11385,no
11386,no
11387,no
11388,no
11389,no
11390,no
11391,no
11392,no
11393,no
11394,no
11395,no
11396,no
11397,no
11398,no
11399,no
11400,no
11401,no
11402,no
11403,no
11404,no
11405,no
11406,no
11407,no
11408,no
11409,no
11410,no
11411,no
11412,no
11413,no
11414,no
11415,no
11416,no
11417,no
11418,no
11419,no
11420,no
11421,no
11422,no
11423,no
11424,no
11425,no
11426,no
11427,no
11428,no
11429,no
11430,no
11431,no
11432,no
11433,no
11434,no
11435,no
11436,no
11437,no
11438,no
11439,no
11440,no
11441,no
11442,no
11443,no
11444,no
11445,no
11446,no
11447,no
11448,yes
11449,no
11450,yes
11451,no
11452,no
11453,no
11454,no
11455,no
11456,no
11457,no
11458,no
11459,no
11460,no
11461,no
11462,no
11463,no
11464,no
11465,no
11466,no
11467,no
11468,no
11469,no
11470,yes
11471,no
11472,no
11473,no
11474,no
11475,no
11476,no
11477,no
11478,no
11479,no
11480,no
11481,no
11482,no
11483,no
11484,no
11485,no
11486,no
11487,no
11488,no
11489,no
11490,no
11491,no
11492,no
11493,no
11494,no
11495,no
11496,no
11497,no
11498,no
11499,no
11500,no
11501,no
11502,no
11503,no
11504,no
11505,no
11506,no
11507,yes
11508,no
11509,no
11510,yes
11511,no
11512,no
11513,no
11514,no
11515,yes
11516,no
11517,no
11518,no
11519,yes
11520,no
11521,no
11522,no
11523,no
11524,no
11525,no
11526,yes
11527,no
11528,no
11529,no
11530,no
11531,no
11532,no
11533,no
11534,no
11535,no
11536,no
11537,no
11538,no
11539,no
11540,no
11541,no
11542,no
11543,no
11544,no
11545,no
11546,yes
11547,no
11548,no
11549,no
11550,no
11551,no
11552,no
11553,no
11554,no
11555,no
11556,no
11557,no
11558,no
11559,no
11560,no
11561,no
11562,no
11563,no
11564,no
11565,no
11566,no
11567,no
11568,no
11569,no
11570,no
11571,no
11572,no
11573,no
11574,no
11575,no
11576,no
11577,no
11578,no
11579,no
11580,no
11581,no
11582,no
11583,no
11584,no
11585,no
11586,no
11587,no
11588,no
11589,no
11590,yes
11591,no
11592,no
11593,no
11594,no
11595,no
11596,no
11597,no
11598,no
11599,no
11600,no
11601,no
11602,no
11603,no
11604,no
11605,no
11606,no
11607,no
11608,no
11609,no
11610,no
11611,no
11612,no
11613,no
11614,no
11615,no
11616,no
11617,yes
11618,yes
11619,yes
11620,no
11621,no
11622,yes
11623,no
11624,no
11625,no
11626,no
11627,no
11628,no
11629,no
11630,no
11631,yes
11632,no
11633,no
11634,no
11635,no
11636,no
11637,no
11638,no
11639,no
11640,no
11641,no
11642,no
11643,no
11644,no
11645,no
11646,no
11647,no
11648,no
11649,no
11650,no
11651,no
11652,no
11653,no
11654,no
11655,no
11656,no
11657,no
11658,no
11659,no
11660,no
11661,no
11662,no
11663,no
11664,no
11665,no
11666,no
11667,no
11668,no
11669,no
11670,no
11671,no
11672,no
11673,no
11674,no
11675,no
11676,no
11677,no
11678,no
11679,no
11680,no
11681,no
11682,no
11683,no
11684,no
11685,no
11686,no
11687,no
11688,no
11689,no
11690,no
11691,no
11692,no
11693,no
11694,no
11695,no
11696,no
11697,no
11698,no
11699,no
11700,no
11701,no
11702,yes
11703,no
11704,no
11705,no
11706,no
11707,no
11708,no
11709,no
11710,no
11711,yes
11712,no
11713,no
11714,no
11715,yes
11716,no
11717,no
11718,no
11719,no
11720,no
11721,no
11722,no
11723,no
11724,no
11725,yes
11726,no
11727,no
11728,no
11729,no
11730,no
11731,no
11732,no
11733,no
11734,no
11735,yes
11736,no
11737,no
11738,no
11739,yes
11740,yes
11741,no
11742,no
11743,no
11744,no
11745,no
11746,no
11747,no
11748,no
11749,no
11750,no
11751,no
11752,no
11753,no
11754,no
11755,no
11756,no
11757,no
11758,no
11759,no
11760,no
11761,no
11762,yes
11763,no
11764,no
11765,no
11766,no
11767,no
11768,no
11769,no
11770,no
11771,no
11772,no
11773,no
11774,no
11775,no
11776,no
11777,yes
11778,no
11779,no
11780,no
11781,yes
11782,no
11783,no
11784,no
11785,no
11786,no
11787,no
11788,no
11789,no
11790,no
11791,no
11792,no
11793,no
11794,no
11795,no
11796,no
11797,no
11798,no
11799,no
11800,no
11801,no
11802,no
11803,no
11804,no
11805,no
11806,no
11807,no
11808,no
11809,no
11810,no
11811,no
11812,no
11813,no
11814,no
11815,no
11816,no
11817,no
11818,no
11819,yes
11820,no
11821,no
11822,no
11823,no
11824,no
11825,no
11826,no
11827,no
11828,no
11829,no
11830,no
11831,no
11832,no
11833,no
11834,no
11835,no
11836,no
11837,no
11838,yes
11839,no
11840,no
11841,yes
11842,no
11843,no
11844,no
11845,no
11846,yes
11847,no
11848,no
11849,no
11850,no
11851,no
11852,no
11853,no
11854,no
11855,no
11856,no
11857,no
11858,no
11859,yes
11860,no
11861,no
11862,no
11863,no
11864,no
11865,yes
11866,no
11867,no
11868,no
11869,no
11870,no
11871,no
11872,no
11873,no
11874,no
11875,no
11876,no
11877,no
11878,no
11879,no
11880,no
11881,no
11882,no
11883,no
11884,no
11885,no
11886,no
11887,no
11888,no
11889,no
11890,no
11891,no
11892,no
11893,no
11894,no
11895,no
11896,no
11897,no
11898,no
11899,no
11900,no
11901,no
11902,no
11903,no
11904,no
11905,no
11906,no
11907,no
11908,no
11909,no
11910,no
11911,no
11912,no
11913,no
11914,no
11915,no
11916,no
11917,no
11918,no
11919,no
11920,no
11921,no
11922,no
11923,no
11924,no
11925,no
11926,no
11927,no
11928,no
11929,no
11930,no
11931,no
11932,no
11933,no
11934,no
11935,no
11936,no
11937,no
11938,no
11939,no
11940,no
11941,no
11942,no
11943,no
11944,no
11945,no
11946,no
11947,no
11948,no
11949,no
11950,no
11951,no
11952,no
11953,no
11954,no
11955,no
11956,no
11957,no
11958,no
11959,no
11960,no
11961,no
11962,no
11963,no
11964,no
11965,no
11966,no
11967,no
11968,no
11969,no
11970,no
11971,no
11972,no
11973,no
11974,no
11975,no
11976,no
11977,yes
11978,no
11979,no
11980,no
11981,no
11982,no
11983,no
11984,no
11985,yes
11986,no
11987,no
11988,no
11989,no
11990,no
11991,no
11992,no
11993,no
11994,no
11995,no
11996,yes
11997,no
11998,no
11999,no
12000,no
12001,no
12002,no
12003,no
12004,no
12005,no
12006,no
12007,no
12008,no
12009,yes
12010,no
12011,no
12012,no
12013,no
12014,no
12015,no
12016,no
12017,no
12018,no
12019,no
12020,no
12021,no
12022,no
12023,no
12024,no
12025,no
12026,no
12027,no
12028,no
12029,no
12030,no
12031,no
12032,no
12033,no
12034,no
12035,no
12036,no
12037,no
12038,no
12039,no
12040,no
12041,no
12042,no
12043,no
12044,no
12045,no
12046,no
12047,no
12048,no
12049,no
12050,no
12051,no
12052,no
12053,no
12054,no
12055,no
12056,yes
12057,no
12058,no
12059,no
12060,no
12061,no
12062,no
12063,no
12064,no
12065,no
12066,no
12067,no
12068,no
12069,no
12070,no
12071,no
12072,no
12073,no
12074,no
12075,no
12076,no
12077,no
12078,no
12079,no
12080,no
12081,no
12082,no
12083,no
12084,no
12085,no
12086,no
12087,no
12088,no
12089,yes
12090,no
12091,no
12092,no
12093,no
12094,no
12095,no
12096,no
12097,no
12098,no
12099,no
12100,no
12101,no
12102,no
12103,no
12104,no
12105,no
12106,no
12107,no
12108,no
12109,no
12110,no
12111,no
12112,no
12113,no
12114,no
12115,no
12116,no
12117,no
12118,no
12119,no
12120,no
12121,no
12122,no
12123,no
12124,no
12125,no
12126,no
12127,no
12128,no
12129,no
12130,no
12131,no
12132,no
12133,no
12134,no
12135,no
12136,no
12137,no
12138,no
12139,no
12140,no
12141,no
12142,no
12143,no
12144,no
12145,yes
12146,no
12147,no
12148,no
12149,no
12150,no
12151,no
12152,no
12153,no
12154,no
12155,no
12156,no
12157,no
12158,no
12159,yes
12160,no
12161,no
12162,no
12163,no
12164,no
12165,no
12166,no
12167,no
12168,no
12169,no
12170,no
12171,no
12172,no
12173,no
12174,no
12175,no
12176,no
12177,no
12178,no
12179,no
12180,no
12181,no
12182,no
12183,no
12184,no
12185,no
12186,no
12187,no
12188,no
12189,no
12190,no
12191,no
12192,no
12193,no
12194,no
12195,no
12196,no
12197,no
12198,no
12199,no
12200,no
12201,no
12202,no
12203,no
12204,no
12205,no
12206,no
12207,no
12208,no
12209,no
12210,no
12211,no
12212,no
12213,no
12214,no
12215,no
12216,no
12217,no
12218,no
12219,no
12220,no
12221,no
12222,no
12223,no
12224,no
12225,no
12226,no
12227,no
12228,no
12229,no
12230,no
12231,no
12232,no
12233,no
12234,no
12235,no
12236,no
12237,no
12238,no
12239,no
12240,no
12241,no
12242,no
12243,no
12244,no
12245,no
12246,no
12247,yes
12248,no
12249,yes
12250,yes
12251,no
12252,no
12253,no
12254,no
12255,no
12256,no
12257,no
12258,no
12259,no
12260,yes
12261,no
12262,no
12263,no
12264,no
12265,no
12266,no
12267,no
12268,no
12269,no
12270,no
12271,no
12272,no
12273,no
12274,no
12275,no
12276,yes
12277,no
12278,no
12279,no
12280,no
12281,no
12282,no
12283,no
12284,no
12285,no
12286,no
12287,no
12288,no
12289,no
12290,no
12291,no
12292,no
12293,no
12294,no
12295,no
12296,no
12297,no
12298,no
12299,no
12300,no
12301,no
12302,no
12303,no
12304,no
12305,no
12306,no
12307,no
12308,no
12309,no
12310,no
12311,no
12312,no
12313,no
12314,no
12315,no
12316,no
12317,no
12318,no
12319,no
12320,yes
12321,no
12322,no
12323,yes
12324,no
12325,no
12326,no
12327,no
12328,no
12329,no
12330,no
12331,no
12332,no
12333,no
12334,no
12335,no
12336,no
12337,no
12338,no
12339,no
12340,no
12341,no
12342,no
12343,no
12344,no
12345,no
12346,no
12347,yes
12348,no
12349,no
12350,no
12351,no
12352,no
12353,no
12354,no
12355,no
12356,no
12357,yes
12358,no
12359,yes
12360,no
12361,no
12362,no
12363,no
12364,no
12365,no
12366,no
12367,no
12368,no
12369,no
12370,no
12371,no
12372,no
12373,no
12374,no
12375,no
12376,no
12377,no
12378,no
12379,no
12380,no
12381,no
12382,no
12383,no
12384,no
12385,no
12386,no
12387,no
12388,no
12389,no
12390,no
12391,no
12392,no
12393,no
12394,no
12395,no
12396,no
12397,no
12398,no
12399,no
12400,no
12401,no
12402,no
12403,no
12404,no
12405,no
12406,no
12407,no
12408,no
12409,no
12410,no
12411,no
12412,no
12413,no
12414,no
12415,no
12416,no
12417,no
12418,no
12419,no
12420,no
12421,no
12422,no
12423,no
12424,no
12425,no
12426,no
12427,no
12428,no
12429,no
12430,no
12431,no
12432,no
12433,no
12434,no
12435,no
12436,no
12437,no
12438,no
12439,no
12440,no
12441,no
12442,no
12443,no
12444,no
12445,no
12446,no
12447,yes
12448,no
12449,no
12450,no
12451,no
12452,no
12453,no
12454,no
12455,no
12456,no
12457,no
12458,no
12459,no
12460,no
12461,no
12462,no
12463,no
12464,no
12465,no
12466,no
12467,no
12468,no
12469,no
12470,no
12471,no
12472,no
12473,no
12474,no
12475,no
12476,no
12477,no
12478,no
12479,no
12480,no
12481,no
12482,no
12483,no
12484,no
12485,no
12486,no
12487,no
12488,no
12489,no
12490,no
12491,yes
12492,no
12493,no
12494,no
12495,yes
12496,no
12497,no
12498,no
12499,no
12500,no
12501,no
12502,no
12503,no
12504,no
12505,no
12506,no
12507,no
12508,no
12509,no
12510,no
12511,no
12512,no
12513,no
12514,no
12515,no
12516,no
12517,no
12518,no
12519,no
12520,no
12521,no
12522,no
12523,no
12524,no
12525,no
12526,no
12527,no
12528,no
12529,no
12530,no
12531,no
12532,no
12533,no
12534,yes
12535,no
12536,no
12537,no
12538,no
12539,no
12540,no
12541,no
12542,no
12543,no
12544,no
12545,no
12546,no
12547,no
12548,no
12549,no
12550,no
12551,no
12552,no
12553,no
12554,no
12555,no
12556,no
12557,no
12558,no
12559,no
12560,no
12561,no
12562,no
12563,no
12564,yes
12565,no
12566,no
12567,no
12568,no
12569,no
12570,no
12571,no
12572,no
12573,no
12574,no
12575,no
12576,no
12577,no
12578,no
12579,no
12580,no
12581,no
12582,no
12583,no
12584,no
12585,no
12586,no
12587,no
12588,no
12589,no
12590,no
12591,no
12592,no
12593,no
12594,no
12595,no
12596,no
12597,no
12598,no
12599,no
12600,no
12601,no
12602,no
12603,no
12604,no
12605,no
12606,no
12607,no
12608,no
12609,no
12610,no
12611,no
12612,no
12613,no
12614,no
12615,no
12616,no
12617,no
12618,no
12619,no
12620,no
12621,no
12622,no
12623,yes
12624,no
12625,no
12626,no
12627,no
12628,no
12629,no
12630,no
12631,no
12632,no
12633,no
12634,no
12635,no
12636,no
12637,no
12638,no
12639,no
12640,no
12641,no
12642,no
12643,no
12644,no
12645,no
12646,no
12647,no
12648,no
12649,no
12650,yes
12651,no
12652,yes
12653,no
12654,no
12655,no
12656,no
12657,no
12658,no
12659,no
12660,no
12661,no
12662,yes
12663,no
12664,no
12665,no
12666,no
12667,no
12668,no
12669,no
12670,no
12671,no
12672,no
12673,no
12674,no
12675,no
12676,no
12677,no
12678,no
12679,no
12680,no
12681,no
12682,no
12683,no
12684,yes
12685,yes
12686,yes
12687,no
12688,no
12689,no
12690,no
12691,no
12692,no
12693,no
12694,no
12695,no
12696,no
12697,no
12698,no
12699,no
12700,no
12701,no
12702,no
12703,no
12704,no
12705,no
12706,no
12707,no
12708,no
12709,no
12710,no
12711,no
12712,no
12713,no
12714,no
12715,no
12716,no
12717,no
12718,yes
12719,no
12720,no
12721,no
12722,no
12723,no
12724,no
12725,no
12726,no
12727,yes
12728,yes
12729,no
12730,no
12731,no
12732,no
12733,no
12734,no
12735,yes
12736,no
12737,no
12738,no
12739,no
12740,no
12741,no
12742,no
12743,no
12744,no
12745,no
12746,no
12747,no
12748,no
12749,no
12750,no
12751,no
12752,no
12753,yes
12754,no
12755,yes
12756,no
12757,no
12758,yes
12759,no
12760,no
12761,no
12762,no
12763,no
12764,yes
12765,no
12766,no
12767,no
12768,no
12769,no
12770,no
12771,no
12772,no
12773,no
12774,no
12775,no
12776,no
12777,no
12778,no
12779,no
12780,no
12781,no
12782,no
12783,no
12784,no
12785,no
12786,no
12787,no
12788,no
12789,no
12790,no
12791,no
12792,no
12793,no
12794,no
12795,yes
12796,yes
12797,no
12798,no
12799,no
12800,no
12801,no
12802,no
12803,no
12804,no
12805,no
12806,no
12807,no
12808,no
12809,no
12810,no
12811,no
12812,no
12813,no
12814,no
12815,no
12816,no
12817,no
12818,no
12819,no
12820,no
12821,yes
12822,no
12823,no
12824,yes
12825,no
12826,no
12827,no
12828,no
12829,no
12830,no
12831,no
12832,no
12833,no
12834,no
12835,no
12836,no
12837,no
12838,no
12839,no
12840,no
12841,no
12842,no
12843,no
12844,no
12845,no
12846,no
12847,no
12848,no
12849,no
12850,no
12851,no
12852,no
12853,no
12854,no
12855,no
12856,no
12857,no
12858,no
12859,no
12860,no
12861,no
12862,yes
12863,no
12864,no
12865,no
12866,yes
12867,no
12868,no
12869,no
12870,no
12871,no
12872,no
12873,no
12874,no
12875,no
12876,no
12877,no
12878,no
12879,no
12880,no
12881,no
12882,yes
12883,no
12884,no
12885,no
12886,no
12887,no
12888,no
12889,no
12890,no
12891,no
12892,no
12893,no
12894,no
12895,no
12896,no
12897,no
12898,no
12899,yes
12900,no
12901,no
12902,no
12903,no
12904,no
12905,no
12906,no
12907,no
12908,no
12909,no
12910,no
12911,no
12912,no
12913,no
12914,no
12915,no
12916,no
12917,no
12918,no
12919,no
12920,no
12921,no
12922,no
12923,no
12924,no
12925,no
12926,no
12927,no
12928,no
12929,no
12930,no
12931,no
12932,no
12933,no
12934,no
12935,no
12936,no
12937,no
12938,no
12939,no
12940,no
12941,no
12942,no
12943,no
12944,no
12945,no
12946,no
12947,no
12948,no
12949,no
12950,no
12951,no
12952,no
12953,no
12954,no
12955,no
12956,no
12957,no
12958,no
12959,no
12960,no
12961,no
12962,no
12963,no
12964,no
12965,no
12966,no
12967,no
12968,no
12969,no
12970,no
12971,no
12972,no
12973,no
12974,no
12975,no
12976,no
12977,no
12978,no
12979,no
12980,no
12981,no
12982,no
12983,no
12984,no
12985,no
12986,no
12987,no
12988,no
12989,no
12990,no
12991,no
12992,no
12993,no
12994,no
12995,no
12996,no
12997,no
12998,yes
12999,no
13000,no
13001,no
13002,no
13003,no
13004,no
13005,no
13006,no
13007,no
13008,no
13009,no
13010,no
13011,no
13012,no
13013,no
13014,no
13015,no
13016,no
13017,no
13018,no
13019,no
13020,no
13021,no
13022,no
13023,no
13024,no
13025,no
13026,no
13027,no
13028,no
13029,no
13030,no
13031,no
13032,no
13033,no
13034,no
13035,no
13036,no
13037,no
13038,no
13039,no
13040,no
13041,no
13042,no
13043,no
13044,no
13045,no
13046,no
13047,no
13048,no
13049,no
13050,no
13051,no
13052,no
13053,no
13054,no
13055,no
13056,no
13057,yes
13058,no
13059,no
13060,no
13061,no
13062,no
13063,no
13064,no
13065,no
13066,yes
13067,yes
13068,no
13069,no
13070,no
13071,no
13072,no
13073,no
13074,no
13075,no
13076,no
13077,no
13078,no
13079,no
13080,no
13081,no
13082,no
13083,yes
13084,no
13085,no
13086,no
13087,no
13088,no
13089,no
13090,no
13091,no
13092,no
13093,no
13094,no
13095,no
13096,no
13097,no
13098,no
13099,no
13100,no
13101,no
13102,no
13103,no
13104,yes
13105,no
13106,no
13107,yes
13108,no
13109,no
13110,no
13111,yes
13112,no
13113,no
13114,no
13115,no
13116,no
13117,no
13118,no
13119,no
13120,no
13121,no
13122,no
13123,no
13124,no
13125,yes
13126,no
13127,no
13128,no
13129,no
13130,no
13131,no
13132,no
13133,no
13134,no
13135,no
13136,no
13137,no
13138,no
13139,no
13140,no
13141,no
13142,no
13143,no
13144,no
13145,no
13146,yes
13147,no
13148,no
13149,no
13150,no
13151,no
13152,no
13153,no
13154,no
13155,yes
13156,no
13157,no
13158,no
13159,no
13160,no
13161,no
13162,no
13163,no
13164,yes
13165,no
13166,no
13167,no
13168,no
13169,no
13170,no
13171,no
13172,no
13173,no
13174,yes
13175,no
13176,no
13177,yes
13178,no
13179,no
13180,no
13181,no
13182,no
13183,no
13184,no
13185,no
13186,yes
13187,no
13188,no
13189,no
13190,no
13191,no
13192,no
13193,no
13194,no
13195,no
13196,no
13197,no
13198,no
13199,no
13200,no
13201,yes
13202,no
13203,no
13204,no
13205,no
13206,no
13207,no
13208,no
13209,no
13210,no
13211,no
13212,no
13213,no
13214,no
13215,no
13216,no
13217,no
13218,no
13219,no
13220,no
13221,no
13222,no
13223,no
13224,no
13225,no
13226,no
13227,no
13228,yes
13229,no
13230,no
13231,no
13232,no
13233,no
13234,no
13235,no
13236,no
13237,no
13238,no
13239,no
13240,no
13241,no
13242,no
13243,no
13244,no
13245,no
13246,no
13247,no
13248,no
13249,no
13250,no
13251,no
13252,no
13253,no
13254,no
13255,no
13256,no
13257,no
13258,no
13259,no
13260,yes
13261,no
13262,no
13263,no
13264,no
13265,no
13266,no
13267,no
13268,no
13269,no
13270,no
13271,no
13272,yes
13273,no
13274,no
13275,no
13276,no
13277,no
13278,no
13279,no
13280,no
13281,no
13282,no
13283,no
13284,no
13285,no
13286,no
13287,no
13288,no
13289,no
13290,no
13291,no
13292,no
13293,no
13294,no
13295,no
13296,no
13297,no
13298,yes
