,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome
8967,59,housemaid,married,primary,no,0,no,no,secondary,307,1,-1,0,failure
8968,41,management,married,tertiary,no,5,no,no,secondary,178,1,-1,0,failure
8969,36,admin.,single,secondary,no,135,no,no,secondary,308,1,-1,0,failure
8970,56,retired,divorced,primary,no,0,no,no,secondary,27,1,-1,0,failure
8971,43,management,married,tertiary,no,356,no,no,secondary,80,1,-1,0,failure
8972,56,technician,married,primary,no,314,yes,yes,secondary,75,1,-1,0,failure
8973,48,admin.,married,secondary,no,395,no,no,secondary,168,1,-1,0,failure
8974,53,retired,married,secondary,no,1630,no,no,secondary,160,1,-1,0,failure
8975,39,blue-collar,single,primary,no,-491,no,yes,secondary,179,1,-1,0,failure
8976,50,unemployed,married,primary,no,705,no,no,secondary,504,1,-1,0,failure
8977,35,blue-collar,married,secondary,no,344,no,no,secondary,25,1,-1,0,failure
8978,46,services,married,secondary,no,198,no,yes,secondary,49,1,-1,0,failure
8979,39,technician,married,secondary,no,9121,no,no,secondary,147,1,-1,0,failure
8980,40,blue-collar,married,primary,yes,11,yes,yes,secondary,83,3,-1,0,failure
8981,49,blue-collar,married,secondary,no,1944,no,no,secondary,773,1,-1,0,failure
8982,39,admin.,married,secondary,no,835,yes,no,secondary,135,1,-1,0,failure
8983,56,unemployed,married,primary,no,882,no,no,secondary,169,1,-1,0,failure
8984,43,entrepreneur,married,tertiary,yes,-250,no,no,secondary,104,1,-1,0,failure
8985,33,blue-collar,married,secondary,no,1240,yes,no,secondary,400,2,-1,0,failure
8986,53,housemaid,married,primary,no,1903,no,no,secondary,827,1,-1,0,failure
8987,51,management,divorced,tertiary,no,119,no,no,secondary,112,2,-1,0,failure
8988,47,entrepreneur,divorced,tertiary,no,0,no,no,secondary,124,1,-1,0,failure
8989,38,admin.,divorced,secondary,no,0,no,no,secondary,56,1,-1,0,failure
8990,60,blue-collar,married,secondary,no,0,no,yes,secondary,124,1,-1,0,failure
8991,38,management,married,primary,no,1365,yes,no,secondary,224,1,-1,0,failure
8992,38,blue-collar,married,secondary,no,-3,no,yes,secondary,172,1,-1,0,failure
8993,38,management,married,secondary,no,1574,no,no,secondary,636,1,-1,0,failure
8994,54,self-employed,married,secondary,no,153,yes,no,secondary,40,1,-1,0,failure
8995,59,admin.,single,secondary,no,848,no,no,secondary,63,1,-1,0,failure
8996,59,retired,married,secondary,no,56,no,no,secondary,396,1,-1,0,failure
8997,37,technician,divorced,secondary,yes,325,yes,yes,secondary,487,1,-1,0,failure
8998,40,management,single,tertiary,no,-222,yes,no,secondary,221,1,-1,0,failure
8999,41,technician,married,secondary,no,261,no,yes,secondary,222,1,-1,0,failure
9000,51,admin.,married,secondary,no,0,no,no,secondary,78,1,-1,0,failure
9001,46,technician,married,secondary,no,488,no,no,secondary,92,1,-1,0,failure
9002,59,blue-collar,married,secondary,no,3940,no,no,secondary,48,2,-1,0,failure
9003,49,entrepreneur,married,tertiary,no,9824,no,no,secondary,69,1,-1,0,failure
9004,48,blue-collar,married,primary,no,257,yes,no,secondary,333,2,-1,0,failure
9005,35,management,married,tertiary,no,-640,yes,yes,secondary,78,6,-1,0,failure
9006,36,management,married,secondary,no,0,no,no,secondary,131,1,-1,0,failure
9007,50,technician,married,primary,no,883,yes,no,secondary,170,1,-1,0,failure
9008,52,blue-collar,married,primary,no,8251,no,no,secondary,397,1,-1,0,failure
9009,44,blue-collar,married,secondary,no,1910,yes,no,secondary,41,1,-1,0,failure
9010,51,blue-collar,divorced,secondary,no,1649,no,no,secondary,93,1,-1,0,failure
9011,36,blue-collar,married,secondary,no,1772,no,no,secondary,208,1,-1,0,failure
9012,58,blue-collar,married,secondary,no,590,no,yes,secondary,133,1,-1,0,failure
9013,39,services,single,secondary,no,0,no,no,secondary,133,1,-1,0,failure
9014,42,admin.,married,secondary,no,4209,yes,no,secondary,57,6,-1,0,failure
9015,57,management,married,tertiary,no,561,no,no,secondary,21,1,-1,0,failure
9016,46,technician,single,tertiary,no,2800,no,no,secondary,47,1,-1,0,failure
9017,53,management,married,tertiary,no,1619,no,no,secondary,89,1,-1,0,failure
9018,51,admin.,married,primary,no,2281,yes,yes,secondary,163,1,-1,0,failure
9019,43,housemaid,married,primary,no,522,no,no,secondary,86,1,-1,0,failure
9020,30,entrepreneur,married,secondary,no,2551,yes,no,secondary,142,2,-1,0,failure
9021,25,blue-collar,single,secondary,no,150,yes,no,secondary,492,2,-1,0,failure
9022,40,blue-collar,married,secondary,no,440,yes,no,secondary,327,2,-1,0,failure
9023,37,blue-collar,married,primary,no,213,no,yes,secondary,323,1,-1,0,failure
9024,53,management,married,tertiary,yes,0,no,yes,secondary,189,1,-1,0,failure
9025,59,retired,married,secondary,no,0,no,no,secondary,812,1,-1,0,failure
9026,55,retired,divorced,secondary,no,282,yes,no,secondary,99,2,-1,0,failure
9027,37,blue-collar,married,secondary,no,-97,yes,no,secondary,135,2,-1,0,failure
9028,48,services,divorced,secondary,no,0,no,no,secondary,428,1,-1,0,failure
9029,44,technician,married,secondary,no,296,yes,yes,secondary,169,1,-1,0,failure
9030,37,blue-collar,married,secondary,no,151,yes,no,secondary,202,1,-1,0,failure
9031,42,blue-collar,divorced,secondary,no,1037,no,no,secondary,271,1,-1,0,failure
9032,37,services,married,secondary,no,2132,no,no,secondary,232,1,-1,0,failure
9033,37,self-employed,single,secondary,no,125,no,no,secondary,56,1,-1,0,failure
9034,52,housemaid,married,primary,no,1340,no,no,secondary,175,1,-1,0,failure
9035,57,technician,married,primary,no,67,no,no,secondary,67,1,-1,0,failure
9036,23,services,married,secondary,no,2673,yes,no,secondary,81,2,-1,0,failure
9037,44,services,married,secondary,no,382,no,no,secondary,1167,1,-1,0,failure
9038,40,blue-collar,married,secondary,no,6536,no,no,secondary,647,1,-1,0,failure
9039,44,technician,married,secondary,no,533,no,no,secondary,74,1,-1,0,failure
9040,59,retired,divorced,primary,no,-88,yes,no,secondary,910,2,-1,0,failure
9041,45,management,married,secondary,no,0,no,no,secondary,65,2,-1,0,failure
9042,38,admin.,single,secondary,no,13,no,no,secondary,21,1,-1,0,failure
9043,48,retired,single,secondary,no,3458,no,no,secondary,292,1,-1,0,failure
9044,47,entrepreneur,married,secondary,no,0,no,no,secondary,1446,1,-1,0,failure
9045,60,retired,married,secondary,no,8590,no,no,secondary,85,1,-1,0,failure
9046,47,unemployed,married,primary,no,2946,no,no,secondary,60,1,-1,0,failure
9047,52,housemaid,married,secondary,no,14363,no,no,secondary,132,1,-1,0,failure
9048,60,housemaid,married,tertiary,no,443,no,no,secondary,60,1,-1,0,failure
9049,58,entrepreneur,married,tertiary,no,853,no,no,secondary,1149,2,-1,0,failure
9050,56,management,divorced,tertiary,no,41,no,no,secondary,179,1,-1,0,failure
9051,32,blue-collar,single,secondary,no,313,yes,yes,secondary,67,2,-1,0,failure
9052,26,services,married,secondary,no,682,yes,yes,secondary,166,2,-1,0,failure
9053,58,retired,divorced,secondary,no,219,no,no,secondary,133,1,-1,0,failure
9054,51,services,married,secondary,no,540,yes,no,secondary,124,2,-1,0,failure
9055,57,management,married,secondary,no,4046,no,yes,secondary,331,1,-1,0,failure
9056,36,blue-collar,married,secondary,no,0,no,no,secondary,174,1,-1,0,failure
9057,41,admin.,single,secondary,no,2790,yes,no,secondary,190,1,-1,0,failure
9058,51,blue-collar,single,secondary,no,0,no,no,secondary,409,1,-1,0,failure
9059,55,retired,divorced,tertiary,no,1218,no,yes,secondary,145,1,-1,0,failure
9060,42,services,married,secondary,no,1007,no,no,secondary,139,1,-1,0,failure
9061,45,blue-collar,married,secondary,no,419,no,no,secondary,420,1,-1,0,failure
9062,37,self-employed,married,tertiary,no,144,yes,no,secondary,247,2,-1,0,failure
9063,57,blue-collar,married,primary,no,60,no,no,secondary,90,1,-1,0,failure
9064,47,blue-collar,married,primary,no,421,yes,yes,secondary,52,1,-1,0,failure
9065,39,technician,single,secondary,no,681,yes,no,secondary,170,1,-1,0,failure
9066,37,services,single,secondary,no,244,no,no,secondary,70,1,-1,0,failure
9067,39,blue-collar,married,primary,no,3503,no,no,secondary,89,1,-1,0,failure
9068,50,management,married,tertiary,no,15442,no,no,secondary,91,1,-1,0,failure
9069,37,management,single,tertiary,no,240,no,no,secondary,1123,1,-1,0,failure
9070,37,blue-collar,single,primary,no,0,no,no,secondary,39,1,-1,0,failure
9071,37,entrepreneur,married,secondary,no,983,no,yes,secondary,225,1,-1,0,failure
9072,46,management,divorced,tertiary,no,743,no,no,secondary,36,2,-1,0,failure
9073,47,technician,married,secondary,no,89,no,no,secondary,287,1,-1,0,failure
9074,59,blue-collar,married,primary,no,3587,no,yes,secondary,118,2,-1,0,failure
9075,42,blue-collar,married,primary,no,1401,yes,no,secondary,627,1,-1,0,failure
9076,60,retired,married,tertiary,no,9397,no,no,secondary,428,1,-1,0,failure
9077,39,services,married,secondary,no,-119,no,yes,secondary,104,2,-1,0,failure
9078,37,unemployed,single,primary,no,1648,yes,no,secondary,166,2,-1,0,failure
9079,60,management,married,tertiary,no,13360,no,yes,secondary,264,1,-1,0,failure
9080,37,admin.,married,secondary,no,641,yes,no,secondary,42,1,-1,0,failure
9081,45,housemaid,married,tertiary,no,2424,no,no,secondary,452,1,-1,0,failure
9082,37,entrepreneur,divorced,secondary,no,14,no,no,secondary,22,1,-1,0,failure
9083,55,retired,married,primary,no,0,no,no,secondary,272,1,-1,0,failure
9084,56,management,divorced,tertiary,no,982,no,no,secondary,152,1,-1,0,failure
9085,31,blue-collar,married,secondary,no,1779,yes,no,secondary,85,2,-1,0,failure
9086,55,housemaid,single,primary,no,0,no,no,secondary,247,1,-1,0,failure
9087,46,admin.,single,secondary,no,849,yes,no,secondary,508,2,-1,0,failure
9088,56,blue-collar,married,primary,no,206,no,no,secondary,315,1,-1,0,failure
9089,28,admin.,single,secondary,no,25,yes,no,secondary,109,2,-1,0,failure
9090,35,blue-collar,single,primary,no,227,no,yes,secondary,414,1,-1,0,failure
9091,44,services,married,secondary,no,67,yes,no,secondary,202,1,-1,0,failure
9092,50,retired,married,primary,no,420,no,no,secondary,107,1,-1,0,failure
9093,42,blue-collar,single,secondary,no,1316,no,no,secondary,285,1,-1,0,failure
9094,51,technician,divorced,secondary,no,1,yes,no,secondary,290,1,-1,0,failure
9095,42,unemployed,married,secondary,no,202,no,no,secondary,257,1,-1,0,failure
9096,42,technician,married,secondary,no,769,no,no,secondary,90,1,-1,0,failure
9097,59,housemaid,married,primary,no,495,no,no,secondary,150,2,-1,0,failure
9098,48,management,married,tertiary,no,2960,no,no,secondary,86,1,-1,0,failure
9099,57,housemaid,divorced,primary,no,3063,no,no,secondary,21,1,-1,0,failure
9100,56,retired,married,primary,no,842,no,yes,secondary,108,1,-1,0,failure
9101,48,blue-collar,single,primary,no,316,no,no,secondary,560,2,-1,0,failure
9102,59,blue-collar,married,secondary,no,139,no,no,secondary,153,1,-1,0,failure
9103,36,blue-collar,married,secondary,no,346,yes,no,secondary,202,1,-1,0,failure
9104,43,blue-collar,single,secondary,no,318,yes,no,secondary,736,2,-1,0,failure
9105,44,unemployed,married,tertiary,no,1151,yes,no,secondary,127,2,-1,0,failure
9106,47,management,married,tertiary,no,0,no,no,secondary,265,2,-1,0,failure
9107,27,management,single,tertiary,no,703,yes,no,secondary,590,3,-1,0,failure
9108,60,blue-collar,married,secondary,no,40,no,no,secondary,126,2,-1,0,failure
9109,59,blue-collar,married,primary,no,1470,no,no,secondary,74,1,-1,0,failure
9110,42,housemaid,married,primary,no,0,no,yes,secondary,48,2,-1,0,failure
9111,35,entrepreneur,single,tertiary,no,1800,yes,no,secondary,53,1,-1,0,failure
9112,45,services,married,secondary,no,0,no,yes,secondary,370,2,-1,0,failure
9113,60,retired,married,secondary,no,4820,no,no,secondary,419,1,-1,0,failure
9114,38,management,divorced,tertiary,no,4207,no,no,secondary,355,1,-1,0,failure
9115,53,unemployed,divorced,secondary,no,1242,no,no,secondary,280,1,-1,0,failure
9116,37,technician,single,secondary,no,0,no,no,secondary,80,2,-1,0,failure
9117,54,entrepreneur,married,tertiary,no,11464,no,no,secondary,222,1,-1,0,failure
9118,39,services,married,secondary,no,0,no,no,secondary,251,1,-1,0,failure
9119,45,services,married,secondary,no,6397,yes,no,secondary,117,2,-1,0,failure
9120,42,admin.,single,secondary,no,2758,yes,no,secondary,237,3,-1,0,failure
9121,50,management,married,secondary,no,3304,no,no,secondary,1009,2,-1,0,failure
9122,47,blue-collar,married,primary,yes,0,no,no,secondary,148,2,-1,0,failure
9123,38,services,divorced,secondary,no,61,no,no,secondary,636,1,-1,0,failure
9124,42,blue-collar,married,secondary,no,865,no,yes,secondary,81,1,-1,0,failure
9125,46,blue-collar,married,secondary,no,0,yes,no,secondary,83,2,-1,0,failure
9126,39,blue-collar,married,secondary,no,3231,yes,yes,secondary,164,2,-1,0,failure
9127,56,management,married,primary,no,7747,no,no,secondary,103,2,-1,0,failure
9128,49,blue-collar,married,secondary,no,787,yes,no,secondary,280,1,-1,0,failure
9129,39,admin.,single,secondary,no,0,yes,no,secondary,22,1,-1,0,failure
9130,61,housemaid,married,secondary,no,0,no,no,secondary,118,1,-1,0,failure
9131,45,blue-collar,married,primary,no,1227,no,no,secondary,127,3,-1,0,failure
9132,32,blue-collar,single,secondary,no,226,yes,no,secondary,426,5,-1,0,failure
9133,53,services,divorced,primary,no,3107,no,no,secondary,152,1,-1,0,failure
9134,53,housemaid,married,primary,no,104,no,yes,secondary,701,1,-1,0,failure
9135,36,unemployed,single,primary,no,1201,yes,no,secondary,57,1,-1,0,failure
9136,37,management,divorced,tertiary,no,168,yes,no,secondary,227,1,-1,0,failure
9137,54,housemaid,divorced,secondary,no,1327,no,no,secondary,115,2,-1,0,failure
9138,58,admin.,married,secondary,no,4318,no,no,secondary,307,2,-1,0,failure
9139,46,blue-collar,married,primary,no,5164,yes,no,secondary,267,11,-1,0,failure
9140,49,management,married,tertiary,no,414,yes,no,secondary,155,3,-1,0,failure
9141,41,admin.,married,secondary,no,4320,yes,no,secondary,245,2,-1,0,failure
9142,48,admin.,married,secondary,no,476,no,no,secondary,489,3,-1,0,failure
9143,47,blue-collar,married,secondary,no,1996,no,no,secondary,761,2,-1,0,failure
9144,56,housemaid,divorced,primary,yes,1238,no,no,secondary,1558,1,-1,0,failure
9145,41,housemaid,married,secondary,no,879,no,no,secondary,1053,2,-1,0,failure
9146,37,blue-collar,married,secondary,no,196,yes,no,secondary,66,3,-1,0,failure
9147,29,blue-collar,married,secondary,no,185,yes,yes,secondary,471,3,-1,0,failure
9148,29,self-employed,married,secondary,no,425,yes,no,secondary,562,15,-1,0,failure
9149,48,management,married,primary,no,0,yes,no,secondary,107,1,-1,0,failure
9150,30,entrepreneur,single,tertiary,no,734,yes,no,secondary,113,3,-1,0,failure
9151,37,technician,single,secondary,no,255,no,no,secondary,447,2,-1,0,failure
9152,38,admin.,married,secondary,no,4458,yes,no,secondary,215,1,-1,0,failure
9153,60,blue-collar,married,secondary,no,71,no,no,secondary,185,1,-1,0,failure
9154,37,entrepreneur,married,secondary,no,351,yes,no,secondary,169,3,-1,0,failure
9155,39,services,married,secondary,no,0,yes,no,secondary,620,2,-1,0,failure
9156,55,management,single,tertiary,no,7025,no,no,secondary,139,3,-1,0,failure
9157,40,blue-collar,married,primary,no,743,no,no,secondary,18,2,-1,0,failure
9158,51,unemployed,married,primary,no,0,no,no,secondary,23,2,-1,0,failure
9159,33,housemaid,divorced,secondary,no,-18,yes,no,secondary,27,8,-1,0,failure
9160,55,blue-collar,married,secondary,no,660,no,no,secondary,348,1,-1,0,failure
9161,26,technician,married,secondary,no,-293,yes,yes,secondary,64,2,-1,0,failure
9162,38,self-employed,married,secondary,no,10855,no,no,secondary,57,2,-1,0,failure
9163,38,blue-collar,married,secondary,no,0,no,no,secondary,71,1,-1,0,failure
9164,36,blue-collar,married,primary,no,130,yes,no,secondary,96,2,-1,0,failure
9165,43,services,single,secondary,no,848,no,no,secondary,168,2,-1,0,failure
9166,36,blue-collar,single,secondary,no,1070,no,no,secondary,346,3,-1,0,failure
9167,48,technician,married,secondary,no,460,no,no,secondary,99,3,-1,0,failure
9168,38,services,single,tertiary,no,1222,yes,no,secondary,237,2,-1,0,failure
9169,44,services,divorced,secondary,no,-389,yes,yes,secondary,52,1,-1,0,failure
9170,37,blue-collar,single,primary,no,0,yes,no,secondary,309,2,-1,0,failure
9171,58,blue-collar,married,secondary,no,0,no,no,secondary,267,2,-1,0,failure
9172,38,services,married,secondary,no,2600,no,no,secondary,27,2,-1,0,failure
9173,37,blue-collar,married,secondary,no,1795,yes,no,secondary,511,1,-1,0,failure
9174,45,blue-collar,single,secondary,no,143,no,no,secondary,201,1,-1,0,failure
9175,46,technician,married,secondary,no,792,no,no,secondary,170,2,-1,0,failure
9176,29,services,married,primary,no,549,yes,no,secondary,61,2,-1,0,failure
9177,39,admin.,married,secondary,no,15,no,no,secondary,256,2,-1,0,failure
9178,41,admin.,married,secondary,no,21515,yes,no,secondary,87,1,-1,0,failure
9179,44,management,married,tertiary,no,588,yes,no,secondary,245,2,-1,0,failure
9180,48,services,single,secondary,no,220,no,no,secondary,1005,2,-1,0,failure
9181,39,blue-collar,single,secondary,no,914,no,no,secondary,20,1,-1,0,failure
9182,48,admin.,married,secondary,no,1099,no,yes,secondary,340,1,-1,0,failure
9183,36,admin.,single,secondary,no,1815,no,no,secondary,387,1,-1,0,failure
9184,44,technician,married,secondary,no,1210,no,no,secondary,690,2,-1,0,failure
9185,37,admin.,married,secondary,no,637,no,no,secondary,1084,1,-1,0,failure
9186,56,retired,married,primary,no,855,no,no,secondary,140,2,-1,0,failure
9187,39,services,single,secondary,no,117,yes,no,secondary,190,2,-1,0,failure
9188,50,technician,divorced,tertiary,no,1044,no,no,secondary,400,2,-1,0,failure
9189,41,blue-collar,married,secondary,no,1459,no,no,secondary,82,1,-1,0,failure
9190,48,entrepreneur,divorced,tertiary,no,275,no,yes,secondary,34,1,-1,0,failure
9191,59,housemaid,married,primary,no,500,no,no,secondary,94,1,-1,0,failure
9192,50,entrepreneur,single,primary,no,1659,no,no,secondary,221,2,-1,0,failure
9193,36,self-employed,married,secondary,no,4579,yes,no,secondary,563,1,-1,0,failure
9194,40,services,single,secondary,no,1038,no,no,secondary,741,1,-1,0,failure
9195,55,admin.,single,secondary,no,533,no,no,secondary,40,2,-1,0,failure
9196,52,management,married,primary,no,0,no,no,secondary,85,3,-1,0,failure
9197,40,management,single,secondary,no,269,no,no,secondary,128,1,-1,0,failure
9198,50,housemaid,married,secondary,no,34,yes,no,secondary,163,1,-1,0,failure
9199,59,management,married,primary,no,3694,yes,no,secondary,21,10,-1,0,failure
